# Swissprot Database
# Swissprot_accession	Description	K	term
yli:YALI0E03234g	YALI0E03234p	K05389
lcm:102347263	KCNS3; potassium voltage-gated channel, delayed-rectifier, subfamily S, member 3	K04933
cmk:103191093	short transient receptor potential channel 2-like	K04965
pic:PICST_31186	TOK1; outward-rectifier potassium channel	K05389
ola:101157131	potassium voltage-gated channel subfamily A member 10-like	K04881
xtr:100492090	kcnq2; potassium voltage-gated channel, KQT-like subfamily, member 2	K04927
ago:AGOS_AEL071C	AEL071Cp	K05012
cmy:102929535	KCNE4; potassium voltage-gated channel, Isk-related family, member 4	K04898
cva:CVAR_2636	glpF; glycerol uptake facilitator protein	K06188
cge:100764731	Kcnma1; potassium large conductance calcium-activated channel, subfamily M, alpha member 1	K04936
api:100571040	polycystin-2-like	K04986
spu:588616	sodium channel protein para-like	K05388
amj:102576226	aquaporin-12-like	K09871
dvi:Dvir_GJ14780	GJ14780 gene product from transcript GJ14780-RA	K05325
shr:100913776	CACNG6; calcium channel, voltage-dependent, gamma subunit 6	K04871
ngi:103728135	Clca1; chloride channel accessory 1	K05027
tcc:TCM_034898	Aquaporin, MIP family, NIP subfamily isoform 1	K09874
tca:662338	voltage-dependent calcium channel subunit alpha-2/delta-3-like	K05316
pale:102894571	ZACN; zinc activated ligand-gated ion channel	K16888
ecb:100063474	CLCA4; chloride channel accessory 4	K05030
spu:592190	TPC2, tpcn2; two-pore calcium channel 2	K14077
oas:100233164	CNGA3; cyclic nucleotide gated channel alpha 3	K04950
cmk:103187994	5-hydroxytryptamine receptor 3A-like	K04819
dpe:Dper_GL13483	GL13483 gene product from transcript GL13483-RA	K05317
lve:103073918	KCNH2; potassium voltage-gated channel, subfamily H (eag-related), member 2	K04905
brp:103829776	cyclic nucleotide-gated ion channel 11-like	K05391
mze:101477595	mucolipin-1-like	K04992
pbi:103065908	GRIN3B; glutamate receptor, ionotropic, N-methyl-D-aspartate 3B	K05214
shr:100922880	P2X purinoceptor 7-like	K05220
ola:101166632	potassium channel subfamily T member 2-like	K04947
ola:101172692	potassium voltage-gated channel subfamily H member 2-like	K04905
chx:102171382	TRPM2; transient receptor potential cation channel, subfamily M, member 2	K04977
mze:101465261	gamma-aminobutyric acid receptor subunit alpha-6-like	K05175
aly:ARALYDRAFT_898119	CNBT1; cyclic nucleotide-binding transporter 1	K05391
cmy:102944583	KCNA7; potassium voltage-gated channel, shaker-related subfamily, member 7	K04880
gga:426892	AQP7; aquaporin 7	K08771
xtr:100036724	cacna2d1; calcium channel, voltage-dependent, alpha 2/delta subunit 1	K04858
xma:102233554	aquaporin-11-like	K09870
mus:103987796	cyclic nucleotide-gated ion channel 1-like	K05391
fve:101291106	glutamate receptor 2.8-like	K05387
myb:102257970	KCNJ14; potassium inwardly-rectifying channel, subfamily J, member 14	K05007
pop:POPTR_0017s03540g	aquaporin TIP-type alpha family protein	K09873
chx:102176940	KCNK1; potassium channel, subfamily K, member 1	K04912
chx:102179745	GABRE; gamma-aminobutyric acid (GABA) A receptor, epsilon	K05185
gpa:GPA_26600	Glycerol uptake facilitator and related permeases (Major Intrinsic Protein Family)	K06188
cmy:102935128	CLCN6; chloride channel, voltage-sensitive 6	K05015
amj:102560368	KCNE2; potassium voltage-gated channel, Isk-related family, member 2	K04896
acs:100556001	kcnh4; potassium voltage-gated channel, subfamily H (eag-related), member 4	K04907
cmk:103179338	potassium voltage-gated channel subfamily KQT member 1-like	K04926
aml:100483809	calcium-activated potassium channel subunit beta-2-like	K04938
cin:100178775	potassium voltage-gated channel subfamily A member 2-like	K04876
cmk:103188367	neuronal acetylcholine receptor subunit beta-4-like	K04815
dan:Dana_GF24573	GF24573 gene product from transcript GF24573-RA	K05175
tca:654910	ATP-sensitive inward rectifier potassium channel 12	K05330
msu:MS1965	glpF; aquaporin Z	K06188
mze:101485733	transient receptor potential cation channel subfamily V member 1-like	K05222
dpo:Dpse_GA18046	GA18046 gene product from transcript GA18046-RA	K05313
gmx:100798380	aquaporin NIP1-1-like	K09874
fve:101298662	glutamate receptor 1.4-like	K05387
ngi:103728136	Clca4; chloride channel accessory 4	K05030
spu:582440	potassium voltage-gated channel protein eag-like	K05322
aag:AaeL_AAEL000582	pickpocket	K03440
oaa:100089945	CLNS1A; chloride channel, nucleotide-sensitive, 1A	K05019
pmum:103339440	cyclic nucleotide-gated ion channel 1-like	K05391
dpo:Dpse_GA21190	GA21190 gene product from transcript GA21190-RA	K05016
bpg:Bathy09g01910	potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4	K04955
tsp:Tsp_06495	transporter, cation channel family	K05315
nvi:100121106	chloride channel protein 2	K05011
xma:102234360	potassium voltage-gated channel subfamily E member 1-like	K04894
dre:799410	kcnc4, si:ch211-199o1.1; potassium voltage-gated channel, Shaw-related subfamily, member 4	K04890
tup:102480621	CHRNB4; cholinergic receptor, nicotinic, beta 4 (neuronal)	K04815
mdm:103453384	nodulin-26	K09874
api:100162309	neuronal acetylcholine receptor subunit alpha-7-like	K05312
lcm:102355956	potassium voltage-gated channel subfamily KQT member 1-like	K04926
cthr:CTHT_0034700	voltage-gated chloride channel-like protein	K05012
dre:100004419	kcnt1; potassium channel, subfamily T, member 1	K04946
ola:101166608	cyclic nucleotide-gated cation channel beta-1-like	K04952
tru:101072939	ryanodine receptor 1-like	K04961
bta:534256	CLCA2; chloride channel accessory 2	K05028
aga:AgaP_AGAP001478	AGAP001478-PA	K05208
mze:101486300	neuronal acetylcholine receptor subunit alpha-4-like	K04806
pon:100432497	CACNA1I; calcium channel, voltage-dependent, T type, alpha 1I subunit	K04856
loa:LOAG_01097	nicotinic acetylcholine receptor alpha subunit	K05312
ola:101158965	voltage-gated potassium channel subunit beta-3-like	K04884
rno:25665	Scn5a, Nav1.5, SCAL; sodium channel, voltage-gated, type V, alpha subunit	K04838
dan:Dana_GF23284	GF23284 gene product from transcript GF23284-RA	K03440
cgi:CGB_E5080W	voltage-gated chloride channel	K05012
smm:Smp_161140	voltage-gated potassium channel	K04905
asn:102379620	RYR1; ryanodine receptor 1 (skeletal)	K04961
hgl:101723747	Scn11a; sodium channel, voltage-gated, type XI, alpha subunit	K04843
asn:102373460	amiloride-sensitive sodium channel subunit alpha-like	K04826
cmk:103190960	kcns1; potassium voltage-gated channel, delayed-rectifier, subfamily S, member 1	K04931
ocu:103347506	uncharacterized LOC103347506	K04927
aqu:100638515	inositol 1,4,5-trisphosphate receptor type 3-like	K04958
pbi:103058377	KCNK12; potassium channel, subfamily K, member 12	K04921
ssc:100625210	GRIN3A; glutamate receptor ionotropic, NMDA 3A-like	K05213
pxb:103926721	glutamate receptor 3.2-like	K05387
lcm:102363663	ASIC4; acid-sensing (proton-gated) ion channel family member 4	K04831
aqu:100633240	uncharacterized LOC100633240	K04958
tru:446013	nicotinic acetylcholine receptor gamma subunit	K04818
mze:101467456	potassium voltage-gated channel subfamily A member 10-like	K04881
chx:102178280	KCNG3; potassium voltage-gated channel, subfamily G, member 3	K04902
dsi:Dsim_GD11671	GD11671 gene product from transcript GD11671-RA	K03440
xma:102222365	sodium channel protein type 4 subunit alpha B-like	K04837
tru:101067011	inward rectifier potassium channel 2-like	K04996
fab:101810758	SCNN1B; sodium channel, non-voltage-gated 1, beta subunit	K04825
dre:100149482	glutamate receptor ionotropic, NMDA 2D-like	K05212
amj:102577225	KCNK4; potassium channel, subfamily K, member 4	K04915
oaa:100073537	TRPC5; transient receptor potential cation channel, subfamily C, member 5	K04968
asn:102377131	KCNC2; potassium voltage-gated channel, Shaw-related subfamily, member 2	K04888
lcm:102358051	chloride intracellular channel protein 4-like	K05024
ola:101163462	uncharacterized LOC101163462	K04865
acs:100561255	p2rx7; purinergic receptor P2X, ligand-gated ion channel, 7	K05220
hgl:101705448	Kcnab3; potassium voltage-gated channel, shaker-related subfamily, beta member 3	K04884
rno:25398	Cacna1a, BccA1, Cav2.1, rbA-1; calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	K04344
fpg:101916623	CNGB1; cyclic nucleotide gated channel beta 1	K04952
mus:103980805	chloride channel protein CLC-d isoform X1	K05016
mgp:100539835	TPCN1; two pore segment channel 1	K16896
lcm:102355590	SCNN1B; sodium channel, non-voltage-gated 1, beta subunit	K04825
dre:259258	p2rx4a, p2rx4, p2x4, wu:fi03f02; purinergic receptor P2X, ligand-gated ion channel, 4a	K05218
vvi:100241875	glutamate receptor 3.2-like	K05387
tsp:Tsp_00950	transient receptor potential-gamma protein	K05328
myd:102770363	KCNG1; potassium voltage-gated channel, subfamily G, member 1	K04900
tup:102478995	KCNK17; potassium channel, subfamily K, member 17	K04925
tcc:TCM_018692	Cyclic nucleotide-regulated ion channel family protein isoform 1	K05391
tup:102487239	CNGB1; cyclic nucleotide gated channel beta 1	K04952
dpo:Dpse_GA21081	GA21081 gene product from transcript GA21081-RA	K05313
cin:100181616	uncharacterized LOC100181616	K04885
tru:101077982	P2X purinoceptor 1-like	K05215
gsl:Gasu_13690	chloride channel/carrier, CIC family	K05012
bdi:100823258	cyclic nucleotide-gated ion channel 4-like	K05391
hmg:100202107	uncharacterized LOC100202107	K05012
cmk:103183714	trpc7; transient receptor potential cation channel, subfamily C, member 7	K04970
cmk:103174563	kcnb2; potassium voltage-gated channel, Shab-related subfamily, member 2	K04886
tru:101070518	potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4-like	K04957
cbr:CBG01036	Cbr-aqp-10; C. briggsae CBR-AQP-10 protein	K09884
oaa:100086057	KCNE3; potassium voltage-gated channel, Isk-related family, member 3	K04897
shr:100913827	gamma-aminobutyric acid receptor subunit alpha-1-like	K05175
oaa:100092094	CACNA2D4; calcium channel, voltage-dependent, alpha 2/delta subunit 4	K04861
mze:101480217	voltage-dependent P/Q-type calcium channel subunit alpha-1A-like	K04344
lcm:102347888	potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2-like	K04957
cmk:103186169	kcnk2; potassium channel, subfamily K, member 2	K04913
cbr:CBG19042	Cbr-unc-68; C. briggsae CBR-UNC-68 protein	K04962
pss:102444843	TRPM8; transient receptor potential cation channel, subfamily M, member 8	K04983
glj:GKIL_0026	aqpZ; aquaporin Z	K06188
pcs:Pc21g18540	Pc21g18540	K05019
lcm:102354165	gamma-aminobutyric acid receptor subunit pi-like	K05189
mcc:718573	CACNG1; calcium channel, voltage-dependent, gamma subunit 1	K04866
dpe:Dper_GL13618	GL13618 gene product from transcript GL13618-RA	K04936
xtr:100488889	clcn2; chloride channel, voltage-sensitive 2	K05011
mde:101901470	ATP-sensitive inward rectifier potassium channel 12-like	K05330
api:103307902	pickpocket protein 19-like	K03440
shr:100922617	P2X purinoceptor 7-like	K05220
aly:ARALYDRAFT_344999	glutamate receptor 3.5 precursor	K05387
ocu:100339021	CACNG5; calcium channel, voltage-dependent, gamma subunit 5	K04870
gga:425295	CLCN2; chloride channel, voltage-sensitive 2	K05011
ame:408680	RyR, GB15169; ryanodine receptor	K04962
cmk:103186647	cacng3; calcium channel, voltage-dependent, gamma subunit 3	K04867
spu:100893645	amiloride-sensitive sodium channel subunit alpha-like	K04824
pmum:103318978	chloride channel protein CLC-c	K05016
nvi:100122538	TRPML; transient receptor potential mucolipin	K05329
apla:101797914	TRPV1; transient receptor potential cation channel, subfamily V, member 1	K05222
tru:101070073	short transient receptor potential channel 2-like	K04965
ola:101171831	voltage-dependent L-type calcium channel subunit alpha-1D-like	K04851
tru:101078278	sodium channel subunit beta-1-like	K04845
tru:446091	Fr_a8b; nicotinic acetylcholine receptor alpha 8b subunit	K04809
dgr:Dgri_GH16423	GH16423 gene product from transcript GH16423-RA	K03440
mze:101476051	5-hydroxytryptamine receptor 3E-like	K04819
dre:387296	p2rx1, p2xr1; purinergic receptor P2X, ligand-gated ion channel, 1	K05215
tsp:Tsp_03860	transporter, cation channel family	K04978
acs:100556488	gabra6; gamma-aminobutyric acid (GABA) A receptor, alpha 6	K05175
phi:102114762	sodium channel subunit beta-1-like	K04845
mze:101482489	G protein-activated inward rectifier potassium channel 1-like	K04997
myb:102248955	CNGB1; cyclic nucleotide gated channel beta 1	K04952
lcm:102364332	potassium voltage-gated channel subfamily V member 2-like	K04935
rno:81739	P2rx3; purinergic receptor P2X, ligand-gated ion channel, 3	K05217
mdo:100015955	CHRNB1; cholinergic receptor, nicotinic, beta 1 (muscle)	K04812
ola:101159200	transient receptor potential cation channel subfamily M member 6-like	K04981
pon:100454095	KCNMA1; calcium-activated potassium channel subunit alpha-1	K04936
ola:101162498	5-hydroxytryptamine receptor 3A-like	K04819
amj:102574838	aquaporin-7-like	K08771
ocu:100349962	sodium channel protein type 10 subunit alpha-like	K04842
dgr:Dgri_GH12436	GH12436 gene product from transcript GH12436-RA	K03440
pbi:103050288	mucolipin-1-like	K04992
bmor:100126156	nAChRa7, Achra7; nicotinic acetylcholine receptor subunit alpha 7	K05312
gxy:GLX_17510	MIP family channel proteins	K06188
pbi:103066109	TRPM5; transient receptor potential cation channel, subfamily M, member 5	K04980
cmk:103187286	catsper2; cation channel, sperm associated 2	K16890
mde:101897737	inward rectifier potassium channel irk-1-like	K05330
dre:557498	kcnq1, zgc:158384; potassium voltage-gated channel, KQT-like subfamily, member 1	K04926
cmk:103188317	trpc3; transient receptor potential cation channel, subfamily C, member 3	K04966
amj:102559649	voltage-dependent T-type calcium channel subunit alpha-1H-like	K04855
brp:103850758	glutamate receptor 2.5-like	K05387
oaa:100076521	HCN4; hyperpolarization activated cyclic nucleotide-gated potassium channel 4	K04957
tup:102482571	CHRNA10; cholinergic receptor, nicotinic, alpha 10 (neuronal)	K04811
pti:PHATRDRAFT_52412	channel voltage activated chloride channel	K05016
mcf:102141467	CATSPER1; cation channel, sperm associated 1	K16889
mze:101470416	sodium channel protein type 4 subunit alpha B-like	K04837
mmu:225865	Catsper1, Catsper, KSper; cation channel, sperm associated 1	K16889
xma:102222840	gamma-aminobutyric acid receptor subunit beta-3-like	K05181
bmor:101746672	voltage-dependent calcium channel subunit alpha-2/delta-3-like	K05316
cge:100764558	Catsperg; catsper channel auxiliary subunit gamma	K16894
brp:103849376	glutamate receptor 2.7-like	K05387
xtr:100498164	gabrp; gamma-aminobutyric acid (GABA) A receptor, pi	K05189
acs:100552978	gamma-aminobutyric acid receptor subunit pi-like	K05189
cmk:103184410	clcn2; chloride channel, voltage-sensitive 2	K05011
der:Dere_GG11801	GG11801 gene product from transcript GG11801-RA	K03440
pss:102457540	KCNK17; potassium channel, subfamily K, member 17	K04925
fve:101301626	cyclic nucleotide-gated ion channel 2-like	K05391
mze:101481865	ATP-sensitive inward rectifier potassium channel 15-like	K05008
oaa:100074310	AQP8; aquaporin 8	K09869
pbi:103054758	short transient receptor potential channel 2-like	K04965
ocu:100126000	KCNE1; potassium voltage-gated channel, Isk-related family, member 1	K04894
act:ACLA_055120	aquaporin	K09885
xtr:100495287	neuronal acetylcholine receptor subunit alpha-6-like	K04808
cbr:CBG01814	Cbr-lev-1; C. briggsae CBR-LEV-1 protein	K05312
bmor:101743612	sodium channel protein Nach-like	K03440
dme:Dmel_CG42701	CngA; Cyclic nucleotide-gated ion channel subunit A	K05326
cbr:CBG16807	Hypothetical protein CBG16807	K05326
shr:100929447	CHRNB3; cholinergic receptor, nicotinic, beta 3 (neuronal)	K04814
smm:Smp_058360.1	chloride channel protein	K05016
gga:427478	HCN4; hyperpolarization activated cyclic nucleotide-gated potassium channel 4	K04957
ame:724767	DEG5, GB10478; DEG/ENaC Na channel 5	K03440
ame:406124	Rdl, Amel_Rdlac, GB14080; gamma-aminobutyric acid receptor subunit beta	K05195
fab:101818373	KCNK12; potassium channel, subfamily K, member 12	K04921
dre:568123	cnga4, si:ch211-39h10.2; cyclic nucleotide gated channel alpha 4	K04951
mus:103991969	glutamate receptor 2.7-like	K05387
mdo:100022461	CLIC3; chloride intracellular channel 3	K05023
oaa:100075696	KCNK16; potassium channel, subfamily K, member 16	K04924
shr:100920008	glutamate [NMDA] receptor subunit epsilon-1-like	K05209
dre:793480	kcnk1a, im:7150627, kcnk1, zgc:165664; potassium channel, subfamily K, member 1a	K04912
shr:100917996	cation channel sperm-associated protein 3-like	K16891
acs:100567003	kcna5; potassium voltage-gated channel, shaker-related subfamily, member 5	K04878
xtr:100496638	grin2c; glutamate receptor, ionotropic, N-methyl D-aspartate 2C	K05211
cmy:102932667	CNGB1; cyclic nucleotide gated channel beta 1	K04952
acl:ACL_1162	major intrinsic protein family permease	K06188
myd:102758955	SCN10A; sodium channel, voltage-gated, type X, alpha subunit	K04842
umr:103662725	KCNE4; potassium voltage-gated channel, Isk-related family, member 4	K04898
ocu:100352679	epithelial chloride channel protein-like	K05030
cge:100762411	Catsper3; cation channel, sperm associated 3	K16891
umr:103675301	CLIC3; chloride intracellular channel 3	K05023
xma:102234874	glutamate receptor ionotropic, kainate 4-like	K05204
cmk:103182104	potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2-like	K04955
lcm:102353063	short transient receptor potential channel 6-like	K04969
mze:101470758	potassium channel subfamily K member 9-like	K04919
oaa:100077250	PKD1L2; polycystic kidney disease 1-like 2	K04988
phd:102335214	KCNK9; potassium channel, subfamily K, member 9	K04919
tca:103313553	sodium channel protein Nach-like	K03440
glj:GKIL_2041	MIP family channel protein	K06188
aga:AgaP_AGAP007818	AGAP007818-PA	K05330
myb:102245037	KCNK16; potassium channel, subfamily K, member 16	K04924
lcm:102364416	small conductance calcium-activated potassium channel protein 2-like	K04943
cmk:103183443	kcnk9; potassium channel, subfamily K, member 9	K04919
api:100166757	acetylcholine receptor subunit alpha-like	K05312
smm:Smp_144310	voltage-gated potassium channel KCNQ	K05324
dvi:Dvir_GJ24318	GJ24318 gene product from transcript GJ24318-RA	K03440
gmx:100818619	glutamate receptor 2.7-like	K05387
mcc:718465	voltage-dependent calcium channel gamma-5 subunit-like	K04870
fab:101807793	amiloride-sensitive sodium channel subunit alpha-like	K04826
myb:102251123	calcium-activated chloride channel regulator 4-like	K05030
gmx:100790502	glutamate receptor 3.3-like	K05387
umr:103675324	CACNA1B; calcium channel, voltage-dependent, N type, alpha 1B subunit	K04849
mdo:100029175	voltage-dependent calcium channel gamma-6 subunit-like	K04871
oas:101121447	CNGB1; cyclic nucleotide gated channel beta 1	K04952
cfa:487759	KCNJ15; potassium inwardly-rectifying channel, subfamily J, member 15	K05008
fab:101820907	CLNS1A; chloride channel, nucleotide-sensitive, 1A	K05019
ptr:474099	CLIC6; chloride intracellular channel 6	K05026
pbi:103058499	cyclic nucleotide-gated cation channel alpha-4-like	K04951
xma:102223545	glutamate receptor ionotropic, NMDA 3A-like	K05214
mze:101475288	5-hydroxytryptamine receptor 3A-like	K04819
lcm:102366328	KCNE3; potassium voltage-gated channel, Isk-related family, member 3	K04897
care:LT85_4466	Aquaporin Z	K06188
brp:103831723	aquaporin PIP2-7	K09872
tru:101069451	G protein-activated inward rectifier potassium channel 2-like	K05000
sfi:SFUL_1570	Major intrinsic protein Precursor	K06188
pale:102883437	TRPM4; transient receptor potential cation channel, subfamily M, member 4	K04979
tgu:100222342	TRPV2; transient receptor potential cation channel, subfamily V, member 2	K04971
cqu:CpipJ_CPIJ017065	NMDA-type glutamate receptor subunit 1	K05208
cmk:103177185	trpc4; transient receptor potential cation channel, subfamily C, member 4	K04967
phi:102112197	PKD1L2; polycystic kidney disease 1-like 2	K04988
myd:102769397	glutamate receptor ionotropic, delta-2-like	K05207
pbi:103052173	KCNH7; potassium voltage-gated channel, subfamily H (eag-related), member 7	K04910
dmo:Dmoj_GI22200	GI22200 gene product from transcript GI22200-RA	K03440
sgg:SGGBAA2069_c04750	AQP4; Aquaporin-4	K06188
ath:AT1G17810	BETA-TIP; beta-tonoplast intrinsic protein	K09873
xtr:101731597	kcnq3; potassium voltage-gated channel, KQT-like subfamily, member 3	K04928
cci:CC1G_00990	chloride channel 3	K05012
mze:101475291	mucolipin-1-like	K04992
srt:Srot_0484	aquaporin	K06188
bom:102278998	CACNG1; calcium channel, voltage-dependent, gamma subunit 1	K04866
ola:101172336	inward rectifier potassium channel 2-like	K05005
fab:101810052	potassium channel subfamily K member 16-like	K04924
cmy:102937619	CLCNKB; chloride channel, voltage-sensitive Kb	K05018
mze:101470163	neuronal acetylcholine receptor subunit alpha-7-like	K04809
spu:100887923	cation channel sperm-associated protein 1-like	K16889
mdo:100029784	KCNK16; potassium channel, subfamily K, member 16	K04924
aly:ARALYDRAFT_905970	TIP5_1	K09873
dse:Dsec_GM19501	GM19501 gene product from transcript GM19501-RA	K05328
pbi:103055858	potassium voltage-gated channel subfamily E member 3-like	K04897
cfa:484315	CACNG6; calcium channel, voltage-dependent, gamma subunit 6	K04871
spu:752207	H(+)/Cl(-) exchange transporter 7-like	K05016
shr:100914151	cyclic nucleotide-gated cation channel beta-1-like	K04952
dse:Dsec_GM24910	GM24910 gene product from transcript GM24910-RA	K04984
pkn:PKH_093060	aquaglyceroporin	K09884
ggo:101153707	cyclic nucleotide-gated cation channel beta-1-like	K04952
mdo:100012029	KCNJ12; potassium inwardly-rectifying channel, subfamily J, member 12	K05005
hmg:100198378	uncharacterized LOC100198378	K04988
ptr:467817	HCN4; hyperpolarization activated cyclic nucleotide-gated potassium channel 4	K04957
pbi:103064782	KCNK13; potassium channel, subfamily K, member 13	K04922
dre:100330554	gamma-aminobutyric acid receptor subunit rho-1-like	K05190
cbr:CBG09664	Cbr-aqp-6; C. briggsae CBR-AQP-6 protein	K09884
dmo:Dmoj_GI19026	GI19026 gene product from transcript GI19026-RA	K09884
shr:100916914	RYR2; ryanodine receptor 2 (cardiac)	K04962
ath:AT2G29100	GLR2.9; glutamate receptor 2.9	K05387
dre:565629	kcnk10b, k2p10.1, si:ch211-51o12.3; potassium channel, subfamily K, member 10b	K04920
ddi:DDB_G0286491	clcE; CLC 1/2 family protein	K05011
cmy:102932207	HTR3B; 5-hydroxytryptamine (serotonin) receptor 3B, ionotropic	K04819
gga:771009	CLCA2; chloride channel, calcium activated, family member 2	K05028
ddr:Deide_1p01582	aquaporin	K06188
cmk:103173178	voltage-dependent L-type calcium channel subunit beta-3-like	K04864
mdo:100616839	SCN1B; sodium channel, voltage-gated, type I, beta subunit	K04845
phi:102112570	CNGB1; cyclic nucleotide gated channel beta 1	K04952
acs:100555119	gabrp; gamma-aminobutyric acid (GABA) A receptor, pi	K05189
xma:102234946	potassium channel subfamily T member 1-like	K04946
pss:102457958	PKD1L2; polycystic kidney disease 1-like 2	K04988
src:M271_11015	aquaporin	K06188
tru:101067351	potassium channel subfamily K member 9-like	K04919
fve:101293268	glutamate receptor 2.7-like	K05387
acs:100557791	kcnh2; potassium voltage-gated channel, subfamily H (eag-related), member 2	K04905
mze:101476865	transient receptor potential cation channel subfamily M member 3-like	K04978
csv:101204862	glutamate receptor 3.3-like	K05387
cin:100176371	aquaporin-8	K09869
bdi:100846297	chloride channel protein CLC-c-like	K05016
mus:103979950	two pore potassium channel c-like	K05389
cmk:103173829	potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4-like	K04957
loa:LOAG_06641	inward rectifying k channel family protein 1	K05330
cin:100177771	cation channel sperm-associated protein 1-like	K16889
apla:101805027	TRPV4; transient receptor potential cation channel, subfamily V, member 4	K04973
spu:579326	cyclic nucleotide-gated olfactory channel-like	K04949
gga:424523	epithelial chloride channel protein-like	K05030
dre:449864	grin2da, im:7137805, si:dkey-154b17.1; glutamate receptor, ionotropic, N-methyl D-aspartate 2D, a	K05212
tru:101072690	voltage-dependent N-type calcium channel subunit alpha-1B-like	K04849
nle:100596157	uncharacterized LOC100596157	K04809
myd:102751301	CACNA1I; calcium channel, voltage-dependent, T type, alpha 1I subunit	K04856
dre:794666	itpr3, si:dkey-163f12.8; inositol 1,4,5-trisphosphate receptor, type 3	K04960
ame:726214	nAChRa1, GB17133; nicotinic acetylcholine receptor alpha1 subunit	K05312
obr:102717820	aquaporin NIP3-3-like	K09874
dme:Dmel_CG32704	Ir8a; Ionotropic receptor 8a	K05313
api:100168180	glutamate receptor ionotropic, kainate 2	K05202
bph:Bphy_2982	aquaporin Z	K06188
bmy:Bm1_54050	Voltage-dependent L-type calcium channel beta-2 subunit	K05317
oaa:100083951	CATSPERB; catsper channel auxiliary subunit beta	K16893
dre:101887130	pkd1l1; polycystic kidney disease 1 like 1	K04987
xma:102235498	glycine receptor subunit alpha-2-like	K05194
sce:YJL093C	TOK1, DUK1, YKC1, YPK1; Tok1p	K05389
mdo:100014060	CLIC5; chloride intracellular channel 5	K05025
fab:101805897	acid-sensing ion channel 2-like	K04828
aga:AgaP_AGAP007945	AGAP007945-PA	K03440
cin:100180497	nachr; neuronal acetylcholine receptor subunit beta-2-like	K04813
dwi:Dwil_GK23178	GK23178 gene product from transcript GK23178-RA	K09884
lcm:102349368	GABRA6; gamma-aminobutyric acid (GABA) A receptor, alpha 6	K05175
pbl:PAAG_00115	voltage-gated chloride channel	K05012
mdo:100016189	short transient receptor potential channel 2-like	K04965
fca:101097569	CACNA1I; calcium channel, voltage-dependent, T type, alpha 1I subunit	K04856
ola:101164829	sodium channel subunit beta-3-like	K04847
bacu:103006106	GABRE; gamma-aminobutyric acid (GABA) A receptor, epsilon	K05185
ame:551010	nAChRa6, Amel_a6, GB17000; nicotinic acetylcholine receptor alpha6 subunit	K05312
mdo:100028207	RYR2; ryanodine receptor 2 (cardiac)	K04962
aga:AgaP_AGAP007499	AGAP007499-PA	K05016
phd:102322790	GRIK5; glutamate receptor, ionotropic, kainate 5	K05205
ola:101161830	sodium channel subunit beta-1-like	K04845
fve:101294428	two-pore potassium channel 1-like	K05389
lcm:102356670	potassium voltage-gated channel subfamily A member 2-like	K04875
mze:101471649	voltage-dependent calcium channel subunit alpha-2/delta-4-like	K04861
ola:101163507	glutamate receptor 4-like	K05200
pon:100449474	HCN2; hyperpolarization activated cyclic nucleotide-gated potassium channel 2	K04955
fve:101314040	cyclic nucleotide-gated ion channel 1-like	K05391
oaa:100078322	KCNJ16; potassium inwardly-rectifying channel, subfamily J, member 16	K05009
lcm:102355273	transient receptor potential cation channel subfamily V member 3-like	K04972
pbi:103059343	KCNG4; potassium voltage-gated channel, subfamily G, member 4	K04903
ptg:102953950	KCNU1; potassium channel, subfamily U, member 1	K05274
rhl:LPU83_2729	aqpZ; Aquaporin Z 1	K06188
mze:101465932	transient receptor potential cation channel subfamily A member 1-like	K04984
fab:101821210	CLIC3; chloride intracellular channel 3	K05023
pbi:103056347	small conductance calcium-activated potassium channel protein 2-like	K04943
cmk:103174830	kcnc1; potassium voltage-gated channel, Shaw-related subfamily, member 1	K04887
cmk:103186533	trpm7; transient receptor potential cation channel, subfamily M, member 7	K04982
aqu:100634934	sodium channel protein Nach-like	K03440
mdo:100022690	HTR3C; 5-hydroxytryptamine (serotonin) receptor 3C, ionotropic	K04819
pop:POPTR_0005s11100g	plasma membrane intrinsic protein 1-1	K09872
pda:103705938	aquaporin TIP1-3-like	K09873
dfa:DFA_05869	kcnma1; calcium-activated BK potassium channel	K04936
bmor:101747210	chloride channel protein 2-like	K05011
oaa:100084240	P2RX6; purinergic receptor P2X, ligand-gated ion channel, 6	K05221
lcm:102354011	amiloride-sensitive sodium channel subunit alpha-like	K04824
csv:101206980	two pore calcium channel protein 1-like	K16900
dre:567611	itpr1a; inositol 1,4,5-trisphosphate receptor, type 1a	K04958
lcm:102350808	5-hydroxytryptamine receptor 3A-like	K04819
lcm:102361785	short transient receptor potential channel 5-like	K04968
dgr:Dgri_GH18600	GH18600 gene product from transcript GH18600-RA	K04958
xtr:100485338	trpc4; transient receptor potential cation channel, subfamily C, member 4	K04967
cmk:103189894	pkd1; polycystic kidney disease 1 (autosomal dominant)	K04985
mus:103999196	aquaporin NIP2-1-like	K09874
